Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,report unknown subject smash the left rear passeng window and stol the list property from the list auto,Washington,DC,20036,38.9079035057067,-77.0442310128403,2009-1-6
3,A,report that got out of the list auto and carry ham approach who was sit insid of his auto and swung at but stop pri to mak contact with window got back into the list auto and fled the scen sb on,Washington,DC,20007,38.9116719397915,-77.0624964943507,2009-1-6
5,A,report that forc out the doorway ont mad entry into the prem ord everyon insid the resid thru to the flo by gun point struck with the gun caus the list injury then took the list prop,Washington,DC,20002,38.9025164108178,-76.9762143373042,2009-1-6
15,A,report that unknown subject ent the list loc in an unknown man and stol the list property from the list loc,Washington,DC,20037,38.9052581692,-77.0523519444525,2009-1-6
15,A,report that unknown subject smash the passeng front window with rock and ransack the list auto and stol the list property from the list auto,Washington,DC,20036,38.9079246830258,-77.0466009816375,2009-1-6
15,A,report for that ent the list loc and stol the list property and fled out the stor and into the list auto,Washington,DC,20008,38.9337969564654,-77.0574819495241,2009-1-6
15,A,report that unknown subject ent the unlock door and stol the list property from wallet,Washington,DC,20052,38.8983212558963,-77.0457831423428,2009-1-6
15,A,report whil out of town the landlord had to mak emerg repair to the list loc and unknown subject stol the list property from the loc,Washington,DC,20007,38.9199280635214,-77.0787750645245,2009-1-6
15,A,report that unknown suspect stol the list property furth investig rev that suspect brok into the rear fent and ent the gar are ste the list item,Washington,DC,20011,38.9556614160568,-77.0337416818337,2009-1-6
15,A,report that the list property was stol by unknown subject when she felt her purs mov from the back of her chair,Washington,DC,20006,38.9007743255254,-77.0417000891275,2009-1-6
15,A,stat that unknown personperson stol the list tag from the list vehic,Washington,DC,20003,38.8783978967693,-76.9869118991392,2009-1-6
15,A,report that unknown subject stol the list property from the front porch that was left by up,Alexandria,VA,,0.0,0.0,2009-1-6
5,A,stat that whil out run errand unknown personperson ent the list loc by smash out the rear window and ont insid stol the list property,Washington,DC,20002,38.8973016000485,-76.9750737473647,2009-1-6
15,A,stat that unknown personperson stol the list property from her lock whil left unattend,Washington,DC,20001,38.8999668404514,-77.0156656540419,2009-1-5
15,A,report that an unknown suspect stol the auto and was last seen travel sou in the blk of street nw,Washington,DC,20011,38.9669992876183,-77.0242092471865,2009-1-6
15,A,report that unknown subject stol the list property from the unlock auto,Washington,DC,20009,38.9169972666979,-77.0332415397911,2009-1-6
15,A,report for that ent the list and cont the list property in bag and walk past al work reg and was stop by clos cas,Washington,DC,20007,38.9051435321707,-77.0642650916126,2009-1-6
15,A,stat that the list us cur was tak from her lock box insid her bed room whil had quest in the list prem,Washington,DC,20002,38.9044344525801,-76.9728324845889,2009-1-5
5,A,report when he respond to the list loc on the list dat and tim found the front door pri op and the list property tak,Washington,DC,20002,38.9038295317633,-76.9858217231415,2009-1-6
15,A,report for that and ent the list loc and stol the list property from the list property clos cas juv,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-6
5,A,report upon return to the prem found the apart door aj and the lock stil on upon ent the prem and found the list property tak,Washington,DC,20002,38.9162468543833,-77.0020017501869,2009-1-6
3,A,report that held by the neck with scraf and beg to punch about the fac are also beg to kick about the fac are whil was on the ground then jump into his vehic and ran ov left leg,Washington,DC,20018,38.9265207679761,-76.9613165998726,2009-1-6
15,A,report for that unknown subject stol the list property from the list loc,Washington,DC,20005,38.9025243992286,-77.0355599701078,2009-1-6
15,A,report that unknown subject smash the rear passeng window and stol the list property from the list loc,Washington,DC,20016,38.9417308422308,-77.0762390466911,2009-1-6
20,A,report whil insid the loc ask could he us cellphon reply no then ask to dial his fath numb and hold the phon comply aft the cal end then snatch phon struggle ensu ov th,Washington,DC,20020,38.8603915706293,-76.9684383452202,2009-1-6
15,A,report that som person took the list auto from in front of the list loc wher she had left it run and unattend the key ar with the auto and the reg is with the own,Washington,DC,20020,38.8586268368197,-76.9877134611272,2009-1-6
15,A,report that unknown subject smash the rear passeng window and stol the list property,Washington,DC,20016,38.9497082013773,-77.0795111796596,2009-1-6
15,A,report that report that she left the door unlock and was observ insid the vehic going thru the list vehic the list property was tak,Washington,DC,20018,38.9245096951168,-76.9767407960238,2009-1-6
20,A,report whil walk to their resid they wer approach from the rear by as they turn to fac brand black cal revolv ord and to giv up the money and empty their pocket,Washington,DC,20020,38.8758104617335,-76.968803759986,2009-1-6
3,A,report that whil transport and to their destin pul knif and put it to neck fled the scen and stay in the block the dial and wer both ident by aft return to the scen and,Washington,DC,20011,38.9607523426329,-77.0290515792307,2009-1-6
5,A,and report that unknown person ent the list loc by pring op rear window ont insid the list property was tak,Washington,DC,20018,38.9326212659336,-76.97622339689,2009-1-6
15,A,report that unknown subject stol the list property from the list auto,Washington,DC,20015,38.958534264488,-77.0845872863257,2009-1-6
15,A,report that unknown person took the list vehic from the list loc between the list dat and tim key and reg with,Washington,DC,20002,38.9207617034939,-77.0005693702349,2009-1-6
15,A,report that unknown subject smash the front passeng window and stol the list property from the list auto,Washington,DC,20016,38.9497082013773,-77.0795111796596,2009-1-6
3,A,was in front of the loc with her dog max approach her dog swing set of box cut at the dog told to leav herself and her dog alon at which tim stat im gon na kil you and yo dog then fled back tow,Washington,DC,20020,38.8625260131452,-76.9697532298091,2009-1-6
15,A,report at that unk suspect gain entry to busy off door and stol the list property,Washington,DC,20011,38.9667107062863,-77.0275514881038,2009-1-6
15,A,report aft being assault by he not his cellphon and approxim miss from his hoody jacket pocket and his right front pant pocket aft he reach hom,Washington,DC,20019,38.9032321322333,-76.9365661217007,2009-1-6
15,A,report the theft of twenty ston which wer stack on the sid of the build was build retain wal and the build is und maj construct observ unknown suspect put ston in the list vehic,Washington,DC,20020,38.858160966649,-76.9680026691286,2009-1-6
20,A,and report that whil walk in the block of elmir street sw that they wer approach by who was brand handgun stat to both and giv me yo jacket and furth report that took the list property,Washington,DC,20032,38.8260469736993,-77.0114413983277,2009-1-6
15,A,report unknown suspect stol mail mat out her mailbox by break the lock the mailbox is loc in the lobby of apart build,Washington,DC,20019,38.89775456858,-76.9191488334374,2009-1-6
15,A,report for that ent the list loc and stol the list property and exit the stor clos cas,Washington,DC,20036,38.9099278028729,-77.0436067765966,2009-1-6
15,A,report the front gril was tak from her vehic furth stat ther hav been som rec theft in her neighb,Washington,DC,20003,38.8899053518437,-76.9508132771971,2009-1-6
15,A,stat unknown suspect brok into her vehic took an amp subwoof,Washington,DC,20019,38.8908855548141,-76.9487993874081,2009-1-6
15,A,report the theft of his vehic,Washington,DC,20019,38.8748876090827,-76.9656011736891,2009-1-6
5,A,report that unknown subject stol the list in an unknown man found his ffront door op no sign of forc entry,Washington,DC,20036,38.9096086872009,-77.0457292800268,2009-1-6
15,A,report the theft of her vehic from the park are in her backyard are canvass no tag on vehic,Washington,DC,20019,38.8870446869536,-76.9221826100476,2009-1-6
20,A,report that she had just withdrawn the list fund from the list loc when she encount ask for two doll and reply dont hav it produc handgun black in col and then stat to saw you at the atm giv,Washington,DC,20003,38.8224170823903,-77.002962981527,2009-1-6
15,A,report that unknown subject stol the list property that was left unattend whil went to the rest room,Washington,DC,56201,38.9025182967202,-77.0345782670596,2009-1-2
15,A,report that som person brok into the list auto caus the list dam and stol the list property,Washington,DC,20020,38.8504104712866,-76.9693355725498,2009-1-6
15,A,report that unk suspect stol the list auto in an unknown man key with own reg and dis permit ar in vehic,University Park,MD,20782,38.9548754238301,-76.9886107506799,2009-1-6
15,A,report that unk suspect smash the driv sid window with brick ent the vehic and stol the list property,Washington,DC,20010,38.9376747958897,-77.0222752268978,2009-1-6
15,A,report that whil insid the list loc that was help her to cle had the list property with her in the room left the room to go to the rest room and left the property in the room with when return from the rest room,Washington,DC,20020,38.8561281712461,-76.9725866050647,2009-1-6
20,A,and report for autozon that and rob the loc at gunpoint of the list us cur then fled the loc on foot toward the unit block of mississipp avenu se,Washington,DC,20032,38.8323684866825,-77.0082037539348,2009-1-6
5,A,report that ukn suspect forc entry throught the roof and then ent the premis the suspect then search the stor for valu at som food and then fled through the rear doortak property,Washington,DC,20011,38.950268460306,-77.0272091376844,2009-1-6
15,A,report he left bicyc with sec guard insid the loc and when he return not his bicyc stol by person unknown,Washington,DC,20020,38.8603129157858,-76.9658375534197,2009-1-2
3,A,report being in verb alterc with when pul out handgun from his right pant pocket whil point the handgun at stat to should bust yo ass last saw walk toward the block of martin luth king jr,Washington,DC,20032,38.847002941958,-76.9978908269153,2009-1-6
15,A,report that unknown person brok the left front window of the list vehic us an unknown object and stol the list property was seen fle the scen on foot,Washington,DC,20036,38.9072124343628,-77.0458130610081,2009-1-6
3,A,was found lying fac down in front of the list loc suff from gunshot wound to the fac was found suff from gunshot wound to the left hand,Washington,DC,20032,38.8320992753003,-77.0058519046128,2009-1-6
15,A,report that unknown person op an account at loc are bank us person inform unknown person mad num transact and transf from on bank to anoth depl fund id theft,Washington,DC,20008,38.9162894962592,-77.051609457301,2009-1-6
3,A,report aft verb alterc with approach her with her sho in her hand and struck with the heel of her sho caus injury to the right sid of head and her forehead,Washington,DC,20009,38.9145614341871,-77.0458270061486,2009-1-7
15,A,report unknown person smash the rear passeng sid window ent the vehic and stol the list property,Washington,DC,20006,38.9018983492769,-77.038483285764,2009-1-7
20,A,report through approach her as she was get into her friend vehic snatch the list purs from her purs belong to al three suspect fled on foot southbound in the block of con av nw along with property,Washington,District of Columbia,20006,38.9019311987067,-77.0416913985081,2009-1-7
15,A,report that unknown subject took the list property out of the list vehic without permit,Seat Pleasant,MD,20743,38.9067248163087,-76.9270715333768,2009-1-7
15,A,report that unknown subject took the list property out of the list vehic without permit,Washington,DC,20020,38.8712397400126,-76.9411354138646,2009-1-7
15,A,report that unknown subject took the list vehic without permit,Washington,DC,20019,38.8866884629369,-76.9493061594648,2009-1-7
5,A,report upon return hom to the list loc in the block of street se that she observ her hom in disarray and heard what sound lik som exit through and op window in her downstair bathroom rear,Washington,DC,20020,38.8655651692495,-76.9884705277848,2009-1-6
20,A,report on the list dat and tim he pul ov in the block of dougla st ne to exchang numb with black fem that he just met it was at thi tim gray vehic pul next to him he was then approach by who display black,Alexandria,VA,,0.0,0.0,2009-1-7
3,A,and wer involv in verb alterc with when approach both and brand knif and stab and fled the scen in an unknown direct mak good his getaway,Washington,DC,20020,38.8506660553308,-76.9664610222764,2009-1-7
20,A,stat that approach him and stat giv me yo wallet did not reply at which tim struck him about the fac fel to the ground surrend the list property to,Washington,DC,20001,38.9025173754882,-77.0144500189506,2009-1-7
20,A,report on the list dat between the list tim whil stand out smok cigaret he was approach by and brand black col sem autom handgun stat giv me yo money then beg search and took the,Washington,DC,20018,38.9245120658599,-76.9716669349159,2009-1-7
3,A,stat that ent the list loc took the list property and exit the stor wear the list property whil attempt to stop from fle the scen was struck about the head,Washington,DC,20002,38.9002025631536,-76.9943590951205,2009-1-7
15,A,report that som person brok into the list auto through driv door caus the list dam and stol the list property item,Washington,DC,20032,38.8273069173526,-77.0005343636115,2009-1-7
15,A,stat that unknown personperson stol the list property from the list loc in an unknown man,Washington,DC,20436,38.8966777826744,-77.0219186852692,2009-1-7
15,A,stat that unknown personperson stol the list property in an unknown man from the list loc,Washington,DC,20436,38.8966777826744,-77.0219186852692,2009-1-7
15,A,stat that unknown personperson stol the list property from the list loc in an unknown man,Washington,DC,20436,38.8966777826744,-77.0219186852692,2009-1-7
20,A,report on the dat and tim whil stand in the front of the list loc through drov up besid and and disembark from the vehic and demand money from and whil brand firearm and comply,Washington,DC,20018,38.925065556669,-76.9701404943665,2009-1-7
15,A,report that som person took the list auto without his permit or that of the rent company budget rent the auto appear to hav been tak with the key to the rent auto,Washington,DC,20032,38.8361315912178,-77.0019891379681,2009-1-7
15,A,report for stat that rent the list vehic but has yet to return it,Washington,DC,20426,38.8972254445223,-77.0083898924349,2009-1-6
15,A,report that som person brok into the list auto caus the list dam and stol the list property,Washington,DC,20020,38.8672660061225,-76.9878418945834,2009-1-7
15,A,report for stat that ent the list loc took the list property exit the stor walk pass al work reg,Washington,DC,20045,38.8967270099416,-77.0319669331915,2009-1-6
5,A,stat that unknown personperson ent the list loc in an unknown man and stol the list property,Washington,DC,20002,38.9029151737843,-76.9915242703453,2009-1-6
15,A,stat that she park the list vehic at the list loc and upon her return she discov the list vehic miss key with own and reg in vehic,Washington,DC,20002,38.9013186804842,-76.9892767811285,2009-1-6
20,A,report that whil walk in the list loc that approach him and rob him at gunpoint of the list property item fled the loc in an unknown direct mak good his getaway,Washington,DC,20020,38.8459184502029,-76.9790536625738,2009-1-7
15,A,report that unknown subject took the list property out of the list vehic without permit entry was gain by destroy the passeng window,Washington,DC,20020,38.8696948135068,-76.9578293393576,2009-1-7
15,A,report that som person took the list auto without permit from the list loc wher it had been park,Washington,DC,20032,38.8260512863402,-77.013252330078,2009-1-6
15,A,report for comcast cabl company that som person took the list property without the permit of comcast cabl company,Washington,DC,20032,38.8351703724841,-77.0027907448828,2009-1-7
20,A,report that ent his tax and request to be tak to destin upon ar in the blk of tuckerm st nw stuck his hand in his pocket as if he had gun and ord to surrend his money comply and fled the scen,Washington,DC,20011,38.9675664778276,-77.0344929621217,2009-1-7
5,A,stat that unknown personperson ent the list loc and an unknown man and stol the list property,Washington,DC,20002,38.8947763682215,-76.9814867175938,2009-1-7
15,A,report that unknown subject took the list property out of the list vehic without permit,Washington,DC,20019,38.8876281295678,-76.9495198790473,2009-1-7
5,A,stat that unknown personperson ent the list loc by shat the bas door and ont insid stol was the list property,Washington,DC,20003,38.8865391103375,-76.9989857104271,2009-1-7
15,A,report that unknown suspect stol the list vehic from the list loc vehic was lat recov in the blk of kansa av nw,Washington,DC,20010,38.9333444255016,-77.0399281880624,2009-1-7
3,A,and got into verb alterc ov us pcp then produc black knif and attempt to stab was cut by as he was attempt to stop from cut fled the scent in an unknown direct,Washington,DC,20019,38.8856773436087,-76.9488888485924,2009-1-7
15,A,stat that unknown personperson brok into the list vehic by smash out the rear passeng window and ont insid stol the list property,Washington,DC,20002,38.8983019002127,-76.980765307728,2009-1-7
15,A,stat that unkown personperson ent the list vehic by smash out the passeng sid window and ont insid stol the list property,Washington,DC,20002,38.897131401846,-76.9724573724232,2009-1-7
20,A,report that and approach him from behind and beg chas ont in the blk of illiono av beg to strike about the head and fac with clos fist futh report that struck in the head with an unk object,Washington,DC,20011,38.9506054394426,-77.0239304115639,2009-1-7
15,A,report on the list dat and tim unknown person ent the list vehic through the front right passeng window ont insid the list property was stol,Washington,DC,20017,38.9287994306291,-77.0044931258628,2009-1-7
5,A,report on the list dat between the list tim unknown person ent the list loc through the door ont insid the list property was stol is rent room at the list loc the list property belong to,Washington,DC,20001,38.9094447035421,-77.0162251976734,2009-1-7
15,A,report that whil work on an auto at the list loc that he observ ent his mech shop and tak the list property fled the scen on foot run ran into parkland plac se apart,Washington,DC,,38.8441108147642,-76.9981878909064,2009-1-7
20,A,report that whil at the list loc he was approach by stat giv me yo money refus and struck in the fac with clos fist then fled eastbound on rock creek church rd nw,Washington,DC,20010,38.9368314588468,-77.0222309173867,2009-1-7
20,A,report on the list dat between the list tim he was approach by and and then each produc gun point it at stat giv me yo money then comply remain in the list vehic through fled in,Washington,DC,20018,38.9223676467206,-76.9733925131428,2009-1-7
3,A,and wer invol in verb alterc which result in produc knif and stab caus list injury was stil on the scen when the pol ar and was ident by was plac und arrest,Washington,DC,20020,38.8454954512446,-76.978152394293,2009-1-7
3,A,report that approach him at the list loc and beg tak turn striking him with basebal bat then fled sou in the blk of georg av nw,Atlanta,GA,30318,38.9675353932237,-77.027476832893,2009-1-7
5,A,report that ent the list loc via break through glass window on the front door unknown at thi tim if any property was stol,Washington,DC,20011,38.9416278723083,-77.0153825423671,2009-1-7
5,A,report that follow verb alterc with through forc their way into apart unit and beg punch about the fac and body cas clos with arrest,Washington,DC,20011,38.9492991014044,-77.0166095548377,2009-1-7
15,A,report that between the list dat and tim the list vehic was stol from the vicin of the report loc by unknown person key ar with the own reg is insid the vehic,Washington,DC,20002,38.9102565341235,-76.9872629739927,2009-1-5
3,A,report that follow verb alterc with pick up brick and threw it at produc silv machet and attempt to strike and then struck with snow shovel cas clos with arrest,Washington,DC,20011,38.9598495141892,-77.0015287681892,2009-1-7
5,A,report that she return hom and discov that her hous has been ent by unknown suspect through the rear bas door by smash out the door window tak wer the abov list item,Washington,DC,20011,38.9598186529015,-76.9967163948412,2009-1-7
20,A,cynth murillo report whil walk along the list loc approach her and snatch her purs from her arm and fled the scen on foot,Washington,DC,20036,38.9099278028729,-77.0436067765966,2009-1-7
15,A,report that between the list dat and tim the list vehic was stol from the vicin of the list loc key ar with the own reg is insid the vehic,Bristow,VA,20136,38.9155662546956,-77.010676283496,2009-1-5
15,A,report that unknown person ent the list vehic by break the rear passeng sid window us an unknown object ont insid the vehic the list property was stol,Washington,DC,20007,38.9115559856627,-77.0571635223504,2009-1-7
15,A,report that between the list dat and tim unknown suspect destroy the list property gain entry and stol the list item,Washington,DC,20018,38.9377720430713,-76.9762231209475,2009-1-5
15,A,report for that was work on skylight at the list loc when he drop the key to the list vehic whil the key wer on the sidewalk pick them up us the key to ent the list vehic and drov away the vehic was la,Washington,DC,20006,38.9025246445467,-77.0457732307982,2009-1-7
15,A,report for that suspect unknown stol the list property from the list vehic from the loc giv,Washington,DC,20001,38.910381193962,-77.0136722649207,2009-1-7
15,A,report for himself and that ent the stor and stol the list property from the display tabl attempt to leav the scen when an spo stop her scratched fac and pul his hair was detain,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-7
20,A,through report that whil at the list loc they wer approach by and and produc handgun and stat dont mov then stol the list property from pocket approach whil he was insid his vehic and,Washington,DC,20011,38.9401999755407,-77.0251214084861,2009-1-7
15,A,report that unknown person smash the passeng sid window to his vehic in an unknown man and stol the list property fromt he vehic,Washington,DC,20037,38.9001355004872,-77.0514259276283,2009-1-7
3,A,report being approach by ord to remov his red bandan from his rear pant pocket then start shoot at striking in the right leg who was walk down south avenu was also struck by gunfir was struck,New York,NY,56479,38.8228314175412,-76.9992778481181,2009-1-7
15,A,report for that ent the list loc plac the list item into blu bag she was carry and attempt to walk out the stor was stop detain and arrest cas clos,Washington,DC,20007,38.9051435321707,-77.0642650916126,2009-1-7
3,A,was plac und arrest by mpdc for chas down the street with knif was transport to the seven district and process,Washington,DC,20032,38.8320372616833,-76.9993273943469,2009-1-7
15,A,report for that ent the list loc and grab the list property the suspect then walk out the stor with the list property without pay,Washington,MD,20815,38.9584064416313,-77.0887882795165,2009-1-7
15,A,report that unknown person brok the driv sid window to the list vehic and stol the list property,Washington,DC,20007,38.904734659553,-77.0652913772084,2009-1-7
15,A,report for that ent the stor and pick up the list property which belong to cont the property and attempt to leav the stor was stop detain and arrest cas clos,Washington,DC,20036,38.9046848446789,-77.0405219547638,2009-1-7
5,A,report that ent the prem by break bas window to the bas door and return hom and observ com out of the list loc with jar of chang in his hand,Washington,DC,20007,38.9073151448777,-77.0652645555893,2009-1-7
15,A,report that unknown person stol the list property from her purs whil she was insid the list loc,Washington,MD,37921,38.9126067732416,-77.0451567086095,2009-1-7
15,A,report her park vehic was dam by unknown person break the right rear passeng sid window ont the window was brok the list property was tak from the vehic,Washington,DC,20036,38.9103884919993,-77.0400781964557,2009-1-7
15,A,report that unknown person stol the list property from the list loc,Washington,DC,20009,38.9169972666979,-77.0332415397911,2009-1-5
15,A,report that her property was stol whil she was insid the list loc,Washington,DC,56201,38.9025182967202,-77.0345782670596,2009-1-7
15,A,report that the list property was stol by unknown person whil in the vicin of the list loc,Washington,DC,20037,38.907241550495,-77.0494534045908,2009-1-6
15,A,report the list vehic was park and sec and upon return she observ the vehic had been brok into by person unknown who ent the vehic by destroy the front driv sid window in unknown man and ont within stol,Washington,DC,20016,38.9320757015186,-77.0686347835801,2009-1-5
15,A,report upon her return to she observ the driv sid rear vent window detroy and the list property stol by person,New York,NY,10003,38.9111284500703,-77.0416668687509,2009-1-6
15,A,report passeng window was smash to remov the list property,Washington,DC,20009,38.9141180001092,-77.0331639525298,2009-1-6
15,A,report upon his return to his vehic he observ the front right window smash by unknow person and item within stol,New York,NY,50401,38.905257371998,-77.0532958665125,2009-1-7
15,A,report houseguest remov birthday cak from the prem without permit aft verb alterc,Washington,DC,20005,38.9056369770023,-77.0319736644613,2009-1-6
15,A,report passeng window was smash to remov the list property,Washington,DC,20010,38.9334673887068,-77.0297253417669,2009-1-6
15,A,report that upon his return to his vehic he observ the front passeng front window smash by person unknown and property within stol,New York,NY,50401,38.905257371998,-77.0532958665125,2009-1-7
15,A,report that an employ mad frad charg on the reg without permit,Washington,DC,20010,38.9295214447091,-77.0327640029717,2009-1-6
15,A,report unknown person ent into the vehic through on of the unlock door and ont within stol the list property,Washington,DC,20015,38.9591138991403,-77.0647343772708,2009-1-5
15,A,report unknown subject remov his vehic without permit,Washington,DC,20010,38.9295298238503,-77.0232980353334,2009-1-6
15,A,report passeng window was smash to remov the list property,Washington,DC,20001,38.915572101435,-77.0234567073177,2009-1-6
15,A,report passeng window was smash to remov the list property,Washington,DC,20010,38.9333444255016,-77.0399281880624,2009-1-6
15,A,report unknown subject remov check writ to from front door without permit,Washington,DC,20009,38.9257111972402,-77.0378376396627,2009-1-6
5,A,report unknown subject gain entry into the market to remov carton of cigaret and obam tshirts,Washington,DC,20001,38.9266041980728,-77.0229081460882,2009-1-6
15,A,report upon his return to his vehic he found the radio dash board destroy and the list property stol by person unknown,Washington,DC,20016,38.9394017219512,-77.0879406107655,2009-1-5
5,A,report unknown subject gain entry into the apart and remov the list property,Washington,DC,20001,38.9079057404023,-77.0219168032383,2009-1-6
15,A,report person uknown gain entry to the list vehic and ont in stol the list property,Washington,DC,20015,38.9620786660684,-77.0704654442756,2009-1-6
20,A,report whil walk at the list loc suspect ran up behind him arm with black revolv and stat gim me al yo fcking money or ll fcking shoot you comply and the suspect fled the scen on foot,Washington,DC,20009,38.9162845917294,-77.030787664072,2009-1-6
20,A,report whil ent an elev two unknown bms follow him onto the elev ont insid suspect stat giv up everyth then mad him turn around and plac gun to his back and stol his coat which contain wallet with misc,Washington,DC,20009,38.9235504418393,-77.0330993634186,2009-1-6
15,A,report two subject ent the cab receiv rid hom and refus to pay for the serv both subject apprehend,Washington,DC,20010,38.932902386263,-77.0249677483229,2009-1-6
15,A,report the list vehic window smash by unknown person and item within stol,Washington,DC,20009,38.9126075315076,-77.0395717528921,2009-1-5
15,A,report for that the list item was stol by person unknown from the list vehic gain entry into the vehic by smash the front passeng sid window,Knoxville,TN,37921,38.905261068016,-77.0514079659005,2009-1-7
15,A,report unknown subject remov their bicyc without permit,Washington,DC,20005,38.9103618687275,-77.0319215921852,2009-1-7
15,A,report passeng window was smash to remov the list property,Washington,DC,20005,38.9091299151291,-77.0311102889015,2009-1-7
15,A,report driv door lock was dam to ent and remov the list property,Washington,DC,20009,38.9140918688274,-77.0275574649163,2009-1-7
15,A,report unknown subject remov her vehic without permit,Washington,DC,20010,38.9313735973,-77.0192922696449,2009-1-7
5,A,report unknown subject gain entry into the apart to remov the list property,Washington,DC,20009,38.9187399480295,-77.0431685731274,2009-1-7
20,A,mal report three subject exit vehic and approach the subject produc handgun and remov key,Washington,DC,20001,38.9137238219684,-77.018924287412,2009-1-7
20,A,report for that suspect ent the est brand handgun in threatening man and demand money fear for her saf she hand the suspect combin tot of approxim in us,Washington,DC,20010,38.9297745846515,-77.0327410532733,2009-1-7
20,A,report report whil he was in the kitch are of his market three mal ent wear black fac mask and suspect display black revolv demand money tak was us cur which suspect took from,Washington,DC,20009,38.9262523853622,-77.0270381592938,2009-1-7
20,A,report as he walk in the rear of the abov loc lon subject approach him from behind reach into his waistband with on hand and demand that giv him money fear the suspect had weapon comply,Washington,DC,20009,38.9243107661936,-77.0423603722592,2009-1-7
20,A,report whil walk in the list loc bm suspect approach and start punch him about the fac and body the suspect took key and in us cur the suspect fled the scen in an unknown direct,Washington,DC,20001,38.915572101435,-77.0234567073177,2009-1-7
20,A,through stat whil at the loc he was approach by mal wear al black with black mask nad then point handgun and stat giv me the money and then start tak money out of their pocket then struck,Washington,DC,20019,38.8994445011096,-76.9457080351582,2009-1-8
15,A,report between the list dat and tim unknown person ent the list vehic through the rear vent window ont insid the list property was stol,Washington,DC,20002,38.9119176689324,-76.9872338520436,2009-1-8
3,A,domesticclos and hav been dat at least year report whil visit they had verb alterc about not spend enough tim with punch in the fac then pul by the hair and beg chok her,Washington,DC,20019,38.8873022818515,-76.9337996024316,2009-1-8
15,A,report on the list dat and tim unknown suspect ent the list loc through the window ont insid the list property was stol,Washington,DC,20002,38.9033402413236,-76.9741709549266,2009-1-2
20,A,report that approach him at the list loc and point gun in his fac stat to giv me yo money remov his wallet and took it from him and stol the list property threw wallet to the ground and fle,Washington,DC,20001,38.9140863541591,-77.0131616709341,2009-1-8
15,A,report that she and who is her boyfriend liv togeth at the list loc report that took the list property out of the loc without was last seen walk toward cent av se with bag contain the list,Washington,MD,20743,38.8879427140802,-76.9156981154183,2009-1-8
15,A,report on the list dat and tim respond to the list loc to retriev their child then left the loc ont return back to the list loc she not the property miss along with when return back to drop,Washington,DC,20002,38.9060289872986,-76.9879185856052,2009-1-8
15,A,report that unknown subject took the list property from the list loc without permit,Washington,DC,20019,38.8907768491818,-76.9270085894545,2009-1-5
15,A,report that unknown subject ent her vehic without permit and took the list property,Washington,DC,20019,38.8994445011096,-76.9457080351582,2009-1-8
15,A,report that unknown subject took the list property out of the list vehic without permit,Washington,DC,20019,38.880215821059,-76.9378745017664,2009-1-8
3,A,report whil stand at apart door verb alterc occur between punch and start pul her hair attempt to break up the fight and start pul her hair then grab can of mac and sprayed,Washington,DC,20020,38.8621813347305,-76.985736811753,2009-1-8
15,A,report that her daught saw and in the list vehic also stat that she saw and tak the list property out of the list vehic,Washington,DC,20019,38.8791475288633,-76.9318029285682,2009-1-8
15,A,report that unknown subject took both tag off of the list vehic without permit,Washington,DC,20020,38.8568680786773,-76.9601887600992,2009-1-7
15,A,report that unk suspect stol the list auto in an unknown mean by an unknown man,Washington,DC,20010,38.9375593516576,-77.0183744461773,2009-1-8
15,A,report between the list dat and tim unknown person ent the list vehic through the driv sid door ont insid the list proeprty was stol,Washington,DC,20018,38.9196978205305,-76.9705257997932,2009-1-8
5,A,report between the list dat and tim unknown person attempt to gain entry to the list loc stor are no property was stol,Washington,DC,20018,38.9258214620159,-76.9828536762082,2009-1-8
5,A,report ent his hom by forc two front ground flo window ont insid remov three bathroom mir and deterg and plac the item on front porch,Washington,DC,20020,38.8640215108334,-76.9849200832691,2009-1-8
20,A,report that when she went to her vehic to retriev someth she was approach by and who ask about an address in the block then put his arm around and beg to chok her and beg to go through pocket and remov,Washington,DC,20018,38.9242024441109,-76.9606265077018,2009-1-8
5,A,report that unknown subject forc the front door to the list loc op ont insid the list property had been tak without permit,Washington,DC,20019,38.8956066883973,-76.9308498656296,2009-1-8
5,A,report that unknown subject remov the lock to her bas door to gain entry ont insid the list property had been tak without permit,Washington,DC,20019,38.8801617707322,-76.9378745488257,2009-1-8
15,A,report that unknown suspect stol the list auto by an unknown mean,Washington,DC,20017,38.94945775086,-76.9881804511234,2009-1-8
15,A,report that ent the loct and took the list property without pay for them then fled the loc in the list vehic,Washington,DC,20019,38.9026416051553,-76.9219224131835,2009-1-8
15,A,report that unknown subject took the list property without permit,Washington,DC,20019,38.89518225615,-76.9257184146945,2009-1-8
15,A,report between the list dat and tim unknown person ent the list vehic through the passeng window ont insid the list property was stol,Washington,DC,20018,38.9223660721378,-76.978004156186,2009-1-8
15,A,report that unknown subject took the listec property without permit,Washington,DC,20020,38.8628728826233,-76.9723193640359,2009-1-7
15,A,report that unknown subject took the list vehic without permit,Washington,DC,20019,38.905748319051,-76.9492038392754,2009-1-8
